Timestamp UTC,Original Timestamp,RayID,IP,Endpoint,User-Agent,CFAction,Country
2024-10-05T20:04:13.429Z,2024-10-05T17:43:14.693Z,8cdc270039211e8e,104.239.88.91,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edge/44.18363.8131",CHALLENGE,CL
2024-10-05T20:04:13.429Z,2024-10-05T17:43:16.967Z,8cdc2701bdc094c9,45.43.71.40,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edge/44.18363.8131",CHALLENGE,GB
2024-10-05T20:04:13.429Z,2024-10-05T17:43:21.882Z,8cdc26b37dab6623,196.196.164.139,"/genshin-stella-mod","Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",CHALLENGE,IT
2024-10-05T20:04:13.429Z,2024-10-05T17:43:27.819Z,8cdc1c19c9d5dd62,103.136.176.122,"/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",CHALLENGE,HK
2024-10-05T20:04:13.429Z,2024-10-05T17:43:36.326Z,8cdc09e6bba48c47,63.117.14.10,"/cdn-cgi/speculation","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",CHALLENGE,US
2024-10-05T20:04:13.429Z,2024-10-05T17:43:40.533Z,8cdbe6714e883d77,182.1.230.7,"/generated/v1/127.0.0.1/scam/jarelllama/scam.fork.txt","Mozilla/5.0 (Linux; Android 9; VIVO Y17 Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/87.0.4280.141 Mobile Safari/537.36 VivoBrowser/10.8.2.7",CHALLENGE,ID
2024-10-05T20:04:13.429Z,2024-10-05T17:43:45.152Z,8cdbe59abec736c0,38.154.60.234,"/","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,US
2024-10-05T20:04:13.429Z,2024-10-05T17:43:47.472Z,8cdbe5986eca0538,193.39.90.112,"/","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,RO
2024-10-05T20:04:13.429Z,2024-10-05T17:43:49.801Z,8cdbe592ae2cc9c8,193.39.90.168,"/","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,RO
2024-10-05T20:04:13.429Z,2024-10-05T17:43:52.096Z,8cdbe58cdaaab6a7,193.39.90.111,"/","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,RO
2024-10-05T20:04:13.429Z,2024-10-05T17:43:54.476Z,8cdbe5817a69a20e,38.154.60.136,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,US
2024-10-05T20:04:13.430Z,2024-10-05T17:43:56.793Z,8cdbe57f8e1636ac,38.154.68.39,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,US
2024-10-05T20:04:13.430Z,2024-10-05T17:43:59.053Z,8cdbe57dcb244bd3,38.154.68.55,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,US
2024-10-05T20:04:13.430Z,2024-10-05T17:44:03.602Z,8cdbe3615e7008e2,121.139.173.71,"/","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",CHALLENGE,KR
2024-10-05T22:04:45.237Z,2024-10-05T19:44:54.987Z,8cdd28251f569dc4,194.156.92.173,"/","Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",CHALLENGE,RU
2024-10-05T22:04:45.237Z,2024-10-05T19:44:57.563Z,8cdd281d3cfc4593,188.130.129.129,"/","Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",CHALLENGE,RU
2024-10-05T22:04:45.237Z,2024-10-05T19:45:02.275Z,8cdd28105b576743,109.248.14.67,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",CHALLENGE,RU
2024-10-05T22:04:45.237Z,2024-10-05T19:45:04.641Z,8cdd280b8d6ebf3b,45.134.181.114,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",CHALLENGE,RU
2024-10-05T22:04:45.237Z,2024-10-05T19:45:22.136Z,8cdd09e899754169,109.194.248.25,"/","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",CHALLENGE,RU
2024-10-05T22:04:45.237Z,2024-10-05T19:45:26.857Z,8cdd07bb38b684fc,157.66.195.115,"/","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",CHALLENGE,VN
2024-10-05T22:04:45.237Z,2024-10-05T19:45:32.495Z,8cdcfeb46a5d2f32,121.139.173.111,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",CHALLENGE,KR
2024-10-05T22:04:45.238Z,2024-10-05T19:45:34.849Z,8cdcfe084e81f395,103.170.66.35,"/","Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1264.71",CHALLENGE,IN
2024-10-05T22:04:45.238Z,2024-10-05T19:45:37.421Z,8cdcfce62970a008,165.231.97.126,"/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,NL
2024-10-05T22:04:45.238Z,2024-10-05T19:45:39.696Z,8cdcfce06b89dc81,149.62.41.207,"/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,AE
2024-10-05T22:04:45.238Z,2024-10-05T19:45:41.980Z,8cdcfcdb399dd355,179.61.156.218,"/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,AE
2024-10-05T22:04:45.238Z,2024-10-05T19:45:44.545Z,8cdcfcca1af9a322,192.241.72.216,"/genshin-stella-mod","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,CA
2024-10-05T22:04:45.238Z,2024-10-05T19:45:46.842Z,8cdcfcc24e4c6616,165.231.97.129,"/genshin-stella-mod","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,NL
2024-10-05T22:04:45.238Z,2024-10-05T19:45:50.772Z,8cdce8d0d95b4690,192.3.52.240,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,US
2024-10-05T22:04:45.238Z,2024-10-05T19:45:53.050Z,8cdce8d24ad08232,207.244.119.186,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,US
2024-10-05T22:04:45.238Z,2024-10-05T19:45:58.618Z,8cdce0afecb3cbab,107.152.46.79,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,US
2024-10-05T22:04:45.238Z,2024-10-05T19:46:02.409Z,8cdcd62f9ddb6977,149.36.50.134,"/","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",CHALLENGE,DE
2024-10-05T22:04:45.238Z,2024-10-05T19:46:05.619Z,8cdcca483d5e8f57,46.246.8.69,"/","Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",CHALLENGE,SE
2024-10-05T22:04:45.238Z,2024-10-05T19:46:10.623Z,8cdcc6f8daefd385,202.61.226.98,"/","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",MANAGED_CHALLENGE,T1
2024-10-05T22:04:45.238Z,2024-10-05T19:46:13.146Z,8cdcc42729e64156,130.185.154.192,"/genshin-stella-mod","Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 YaBrowser/22.7.0 Yowser/2.5 Safari/537.36",CHALLENGE,SE
2024-10-05T22:04:45.238Z,2024-10-05T19:46:20.120Z,8cdcc4154ea1ce42,152.42.170.187,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",CHALLENGE,SG
2024-10-05T22:04:45.238Z,2024-10-05T19:46:22.414Z,8cdcc4194bc1c9b1,165.155.138.14,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",CHALLENGE,US
2024-10-05T22:04:45.238Z,2024-10-05T19:46:25.409Z,8cdcbc023d7840e6,192.46.229.212,"/dup-installer/main.installer.php","Empty string",BLOCK,SG
2024-10-05T22:04:45.238Z,2024-10-05T19:46:33.031Z,8cdcb3f31a07cf1b,193.28.182.168,"/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",CHALLENGE,PL
2024-10-05T22:04:45.238Z,2024-10-05T19:46:37.669Z,8cdcb3dbeec39a33,196.242.70.249,"/genshin-stella-mod","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",CHALLENGE,AT
2024-10-05T22:04:45.238Z,2024-10-05T19:46:42.253Z,8cdcb3c9ebea35f4,196.242.70.243,"/genshin-stella-mod","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",CHALLENGE,AT
2024-10-05T22:04:45.238Z,2024-10-05T19:46:45.428Z,8cdcaa480abd6ab9,212.95.45.14,"/genshin-stella-mod","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",CHALLENGE,DE
2024-10-05T22:04:45.238Z,2024-10-05T19:46:51.572Z,8cdc9a947b5137cf,23.95.219.3,"/","Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",CHALLENGE,US
2024-10-05T22:04:45.238Z,2024-10-05T19:46:53.862Z,8cdc9a8aeb433a68,185.122.170.49,"/","Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",CHALLENGE,NL
2024-10-05T22:04:45.238Z,2024-10-05T19:47:14.169Z,8cdc7f24ec23cdea,1.22.168.98,"/genshin-stella-mod","Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,IN
2024-10-05T22:04:45.238Z,2024-10-05T19:47:16.745Z,8cdc7b77b89e6301,185.220.101.77,"/generated/127.0.0.1/forks/oisd.nsfw.txt","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",BLOCK,T1
2024-10-05T22:04:45.238Z,2024-10-05T19:47:19.022Z,8cdc7698cc1a4a46,198.235.24.8,"/","Empty string",BLOCK,US
2024-10-06T00:20:07.045Z,2024-10-05T21:47:51.915Z,8cddcdcdb85b6157,3.145.96.228,"/stella-mod-setup/8.1.7.0.exe","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",CHALLENGE,US
2024-10-06T00:20:07.045Z,2024-10-05T21:47:54.642Z,8cddcc287d24d312,147.53.114.133,"/","Mozilla/5.0 (X11; Linux i686; rv:114.0) Gecko/20100101 Firefox/114.0",CHALLENGE,US
2024-10-06T00:20:07.045Z,2024-10-05T21:48:02.004Z,8cddcbcd497042c6,136.0.90.224,"/genshin-stella-mod","Mozilla/5.0 (X11; Linux i686; rv:114.0) Gecko/20100101 Firefox/114.0",CHALLENGE,US
2024-10-06T00:20:07.045Z,2024-10-05T21:48:07.604Z,8cddc3a2d881d19b,147.53.122.238,"/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,US
2024-10-06T00:20:07.045Z,2024-10-05T21:48:09.964Z,8cddc395ca6a7ce7,136.0.46.120,"/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,US
2024-10-06T00:20:07.045Z,2024-10-05T21:48:12.315Z,8cddc38baadec434,156.248.103.75,"/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,US
2024-10-06T00:20:07.045Z,2024-10-05T21:48:28.886Z,8cddaef65a07856d,14.128.63.102,"/temp.php","Python-urllib/3.10",BLOCK,SG
2024-10-06T00:20:07.045Z,2024-10-05T21:48:31.634Z,8cddacf81f5d84b7,175.127.244.241,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",CHALLENGE,KR
2024-10-06T00:20:07.045Z,2024-10-05T21:48:50.706Z,8cdda3acb847caa5,185.40.4.92,"/","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",MANAGED_CHALLENGE,T1
2024-10-06T00:20:07.045Z,2024-10-05T21:48:56.438Z,8cdd9f270db1826b,198.235.24.45,"/","Empty string",BLOCK,US
2024-10-06T00:20:07.045Z,2024-10-05T21:48:58.896Z,8cdd9ded4b761b1b,205.210.31.175,"/","Empty string",BLOCK,US
2024-10-06T00:20:07.045Z,2024-10-05T21:49:04.168Z,8cdd93927e3e78df,170.130.115.154,"/","Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:114.0) Gecko/20100101 Firefox/114.0",CHALLENGE,US
2024-10-06T00:20:07.045Z,2024-10-05T21:49:26.497Z,8cdd85467ad5a1ea,192.227.169.49,"/","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",CHALLENGE,US
2024-10-06T00:20:07.045Z,2024-10-05T21:49:28.764Z,8cdd853d085d1a6b,185.122.170.177,"/","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",CHALLENGE,NL
2024-10-06T00:20:07.045Z,2024-10-05T21:49:31.087Z,8cdd85241ed74bd8,192.227.191.154,"/","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:114.0) Gecko/20100101 Firefox/114.0",CHALLENGE,US
2024-10-06T00:20:07.045Z,2024-10-05T21:49:36.469Z,8cdd7d96cc8b4346,168.90.197.63,"/genshin-stella-mod","Mozilla/5.0 (X11; Linux i686; rv:114.0) Gecko/20100101 Firefox/114.0",CHALLENGE,US
2024-10-06T00:20:07.045Z,2024-10-05T21:49:38.745Z,8cdd7d907c7922fc,23.83.90.193,"/genshin-stella-mod","Mozilla/5.0 (X11; Linux i686; rv:114.0) Gecko/20100101 Firefox/114.0",CHALLENGE,US
2024-10-06T00:20:07.045Z,2024-10-05T21:49:41.020Z,8cdd7d8a8e751500,155.94.166.228,"/genshin-stella-mod","Mozilla/5.0 (X11; Linux i686; rv:114.0) Gecko/20100101 Firefox/114.0",CHALLENGE,US
2024-10-06T00:20:07.045Z,2024-10-05T21:49:43.564Z,8cdd7aabcc729226,195.66.93.188,"/genshin-stella-mod","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",CHALLENGE,PL
2024-10-06T00:20:07.046Z,2024-10-05T21:49:46.038Z,8cdd7a10acb73662,185.122.170.25,"/","Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edge/44.18363.8131",CHALLENGE,NL
2024-10-06T00:20:07.046Z,2024-10-05T21:50:09.695Z,8cdd6079de8b027e,154.12.99.244,"/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",CHALLENGE,FR
2024-10-06T00:20:07.046Z,2024-10-05T21:50:11.979Z,8cdd60776bb3a1ea,154.21.61.207,"/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",CHALLENGE,CA
2024-10-06T00:20:07.046Z,2024-10-05T21:50:14.242Z,8cdd60715c886b41,154.12.133.118,"/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",CHALLENGE,US
2024-10-06T00:20:07.046Z,2024-10-05T21:50:16.502Z,8cdd606b0f35cd81,154.12.13.58,"/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",CHALLENGE,GB
2024-10-06T00:20:07.046Z,2024-10-05T21:50:21.123Z,8cdd6066e97ac8fe,154.29.143.44,"/genshin-stella-mod","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",CHALLENGE,ES
2024-10-06T00:20:07.046Z,2024-10-05T21:50:23.719Z,8cdd599b9dbe0cb0,162.247.74.201,"/","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",MANAGED_CHALLENGE,T1
2024-10-06T00:20:07.046Z,2024-10-05T21:50:26.504Z,8cdd5139cce04036,110.74.219.54,"/","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",CHALLENGE,KH
2024-10-06T00:20:07.046Z,2024-10-05T21:50:29.615Z,8cdd4bf8880d7663,5.149.222.123,"/genshin-stella-mod","Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",CHALLENGE,UA
2024-10-06T00:20:07.046Z,2024-10-05T21:50:32.428Z,8cdd498c7e4002c0,162.212.158.230,"/","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 YaBrowser/22.7.0 Yowser/2.5 Safari/537.36",CHALLENGE,US
2024-10-06T00:20:07.046Z,2024-10-05T21:50:41.383Z,8cdd3fed6d00499c,5.62.34.18,"/","Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1264.71",CHALLENGE,ID
2024-10-06T02:29:12.176Z,2024-10-05T23:51:09.990Z,8cde91c7dc20ac4c,5.157.29.203,"/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1264.71",CHALLENGE,EE
2024-10-06T02:29:12.176Z,2024-10-05T23:51:12.319Z,8cde91c3df09c1e4,196.196.198.89,"/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1264.71",CHALLENGE,IE
2024-10-06T02:29:12.177Z,2024-10-05T23:51:14.638Z,8cde91c1fe986841,165.231.165.31,"/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1264.71",CHALLENGE,EE
2024-10-06T02:29:12.177Z,2024-10-05T23:51:16.943Z,8cde91ba7a877695,165.231.35.79,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1264.71",CHALLENGE,GB
2024-10-06T02:29:12.177Z,2024-10-05T23:51:19.213Z,8cde91bbae00bdea,196.196.198.240,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1264.71",CHALLENGE,IE
2024-10-06T02:29:12.177Z,2024-10-05T23:51:21.574Z,8cde91b66febafad,165.231.159.54,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1264.71",CHALLENGE,RU
2024-10-06T02:29:12.177Z,2024-10-05T23:51:23.905Z,8cde91b94c48bbba,196.196.220.155,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1264.71",CHALLENGE,EE
2024-10-06T02:29:12.177Z,2024-10-05T23:51:29.260Z,8cde8823bc0bb600,185.101.21.109,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 YaBrowser/22.7.0 Yowser/2.5 Safari/537.36",CHALLENGE,SC
2024-10-06T02:29:12.177Z,2024-10-05T23:51:34.079Z,8cde85c73a886a67,185.220.101.25,"/generated/127.0.0.1/forks/oisd.nsfw.txt","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",BLOCK,T1
2024-10-06T02:29:12.177Z,2024-10-05T23:51:38.632Z,8cde85bb2d42e234,205.210.31.9,"/","Empty string",BLOCK,US
2024-10-06T02:29:12.177Z,2024-10-05T23:51:53.232Z,8cde7cbbfd3a7a58,193.142.58.4,"/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1264.71",CHALLENGE,RO
2024-10-06T02:29:12.177Z,2024-10-05T23:51:57.081Z,8cde7683fa14b96f,98.159.36.27,"/genshin-stella-mod","Mozilla/5.0 (Windows NT 10.0; WOW64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",CHALLENGE,BA
2024-10-06T02:29:12.177Z,2024-10-05T23:52:08.074Z,8cde6e1c9a50abfd,192.186.161.71,"/","Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",CHALLENGE,US
2024-10-06T02:29:12.177Z,2024-10-05T23:52:10.489Z,8cde6dededd9ab6d,23.236.185.80,"/","Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",CHALLENGE,US
2024-10-06T02:29:12.177Z,2024-10-05T23:52:15.170Z,8cde6d5eef4eaaaa,23.229.75.94,"/","Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",CHALLENGE,US
2024-10-06T02:29:12.177Z,2024-10-05T23:52:17.660Z,8cde6d2dde9c53f5,23.236.185.82,"/genshin-stella-mod","Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",CHALLENGE,US
2024-10-06T02:29:12.177Z,2024-10-05T23:52:19.995Z,8cde6d2b19f5ac06,23.229.65.163,"/genshin-stella-mod","Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Vivaldi/5.3.2679.68",CHALLENGE,US
2024-10-06T02:29:12.177Z,2024-10-05T23:52:26.668Z,8cde52eb283c4378,168.227.140.97,"/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",CHALLENGE,US
2024-10-06T02:29:12.177Z,2024-10-05T23:52:29.024Z,8cde52e31c9342a7,191.102.143.27,"/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 OPR/89.0.4447.51",CHALLENGE,US
